prison_id,wbgt_28_2016_2020,NAME,STATE,STATEFP,COUNTY,CITY,TYPE,POPULATION,CAPACITY,VAL_DATE
430,0,WHATCOM COUNTY JAIL,WA,53,WHATCOM,BELLINGHAM,COUNTY,321,245,2020/02/26
431,0,WAHKIAKUM COUNTY JAIL,WA,53,WAHKIAKUM,CATHLAMET,COUNTY,10,14,2020/02/26
432,9.2,MADISON COUNTY DETENTION FACILITY,AL,01,MADISON,HUNTSVILLE,COUNTY,900,921,2019/10/22
433,64.4,ATASCOSA COUNTY JAIL,TX,48,ATASCOSA,JOURDANTON,COUNTY,133,138,2020/02/11
434,3.2,SANTA RITA JAIL,CA,06,ALAMEDA,DUBLIN,COUNTY,2131,4000,2019/11/25
435,5.6,HAMILTON COUNTY JAIL,TN,47,HAMILTON,CHATTANOOGA,COUNTY,424,505,2019/12/06
436,17.2,LEXINGTON COUNTY JAIL,SC,45,LEXINGTON,LEXINGTON,COUNTY,568,720,2020/02/07
437,48.6,MANATEE COUNTY CENTRAL JAIL,FL,12,MANATEE,PALMETTO,COUNTY,1086,988,2019/12/12
438,25.6,MCNAIRY COUNTY JAIL,TN,47,MCNAIRY,SELMER,COUNTY,105,94,2019/12/06
440,1.2,MORGAN COUNTY JAIL,IN,18,MORGAN,MARTINSVILLE,COUNTY,251,221,2019/12/11
441,0,SPOKANE COUNTY JAIL,WA,53,SPOKANE,SPOKANE,COUNTY,642,828,2020/02/26
442,0,PIERCE COUNTY MAIN JAIL,WA,53,PIERCE,TACOMA,COUNTY,571,600,2020/02/26
443,0,SNOHOMISH COUNTY JAIL,WA,53,SNOHOMISH,EVERETT,COUNTY,950,917,2020/02/26
444,2,LOGANSPORT JUVENILE CORRECTIONAL FACILITY,IN,18,CASS,LOGANSPORT,STATE,157,92,2019/12/11
445,16.6,PURGATORY CORRECTIONAL FACILITY,UT,49,WASHINGTON,HURRICANE,COUNTY,404,-999,2020/02/20
447,8.6,YOLO COUNTY MONROE DETENTION CENTER,CA,06,YOLO,WOODLAND,COUNTY,291,-999,2019/11/25
449,0,WASHINGTON COUNTY DETENTION CENTER,TN,47,WASHINGTON,JONESBOROUGH,COUNTY,672,620,2019/12/06
450,44,UNION COUNTY DETENTION CENTER,AR,05,UNION,EL DORADO,COUNTY,109,213,2019/11/11
452,39.2,ARLINGTON CITY JAIL,TX,48,TARRANT,ARLINGTON,LOCAL,39,-999,2020/02/11
453,5.6,NORTH COUNTY CORRECTIONAL FACILITY,CA,06,LOS ANGELES,CASTAIC,COUNTY,4069,4295,2019/11/25
454,2.2,PLAINFIELD CORRECTIONAL FACILITY,IN,18,HENDRICKS,PLAINFIELD,STATE,1650,1696,2019/12/11
456,0,BAKER COUNTY JAIL,OR,41,BAKER,BAKER CITY,COUNTY,31,45,2020/01/24
458,1.2,INDIANA STATE PRISON,IN,18,LAPORTE,MICHIGAN CITY,STATE,2300,2300,2019/12/11
459,1,DELAWARE COUNTY JAIL,IN,18,DELAWARE,MUNCIE,COUNTY,319,221,2019/12/11
460,7.8,BEDFORD COUNTY JAIL,TN,47,BEDFORD,SHELBYVILLE,COUNTY,132,110,2019/12/06
463,6.4,CLEMENTINE B. BARTHOLD JUVENILE DETENTION CENTER,IN,18,CLARK,JEFFERSONVILLE,COUNTY,8,14,2019/12/11
464,7.2,BAYSIDE STATE PRISON FARM,NJ,34,CUMBERLAND,LEESBURG,STATE,512,-999,2020/02/04
468,8.4,MILLS COUNTY JAIL,TX,48,MILLS,GOLDTHWAITE,COUNTY,21,39,2020/02/27
469,42.8,FORREST COUNTY JUVENILE DETENTION CENTER,MS,28,FORREST,HATTIESBURG,COUNTY,12,47,2020/01/07
470,68.2,"ORANGE COUNTY DETENTION CENTER, GENESIS FACILITY",FL,12,ORANGE,ORLANDO,COUNTY,220,220,2019/12/12
472,61,CALDWELL COUNTY JAIL,TX,48,CALDWELL,LOCKHART,COUNTY,128,301,2020/02/11
480,19.2,CLARENDON COUNTY DETENTION CENTER,SC,45,CLARENDON,MANNING,COUNTY,68,152,2020/02/07
483,0,PITKIN COUNTY JAIL,CO,08,PITKIN,ASPEN,COUNTY,16,-999,2019/12/20
484,49.8,NAVARRO COUNTY JAIL,TX,48,NAVARRO,CORSICANA,COUNTY,258,290,2020/02/27
485,51.6,NACOGDOCHES COUNTY JAIL,TX,48,NACOGDOCHES,NACOGDOCHES,COUNTY,249,292,2020/02/27
486,80,NUECES COUNTY MAIN JAIL,TX,48,NUECES,CORPUS CHRISTI,COUNTY,495,570,2020/02/27
488,0.4,WANBLI WICONI TIPI YOUTH WELLNESS / RENEWAL CTR,SD,46,TODD,ROSEBUD,COUNTY,35,36,2020/02/07
490,5.8,RANDOLPH COUNTY JAIL,AL,01,RANDOLPH,WEDOWEE,COUNTY,72,-999,2019/10/22
493,0.4,NOBLE COUNTY JAIL,IN,18,NOBLE,ALBION,COUNTY,195,263,2019/12/11
496,0,THURSTON COUNTY CORRECTIONS FACILITY,WA,53,THURSTON,TUMWATER,COUNTY,428,491,2020/02/26
499,0,FCI RAY BROOK,NY,36,ESSEX,RAY BROOK,FEDERAL,628,749,2020/02/13
500,0.6,FCI OTISVILLE,NY,36,ORANGE,OTISVILLE,FEDERAL,588,897,2020/02/13
504,63.6,HARRIS COUNTY LEADERSHIP ACADEMY,TX,48,HARRIS,KATY,COUNTY,80,96,2020/02/18
505,8.6,LAFAYETTE COUNTY JAIL,MO,29,LAFAYETTE,LEXINGTON,COUNTY,125,126,2020/01/31
507,1.8,JOHNSON COUNTY JUVENILE DETENTION CENTER,IN,18,JOHNSON,FRANKLIN,COUNTY,9,48,2019/12/11
508,0.8,ALLEN COUNTY JAIL,IN,18,ALLEN,FT WAYNE,COUNTY,500,-999,2019/12/11
509,6.4,ALBERT C WAGNER YOUTH CORRECTIONAL FACILITY,NJ,34,BURLINGTON,CHESTERFIELD,STATE,653,1032,2020/02/04
510,7.4,IRIS GARRETT JUVENILE JUSTICE COMPLEX,CA,06,MERCED,MERCED,COUNTY,98,120,2019/11/25
513,0,WYOMING CORRECTIONAL FACILITY,NY,36,WYOMING,ATTICA,STATE,1392,1714,2020/02/13
514,0,ORLEANS CORRECTIONAL FACILITY,NY,36,ORLEANS,ALBION,STATE,993,1502,2020/02/13
515,3.8,BARTHOLOMEW COUNTY JAIL,IN,18,BARTHOLOMEW,COLUMBUS,COUNTY,145,-999,2019/12/11
517,1.2,BRISTOL COUNTY ASH STREET JAIL AND REGIONAL LOCK-UP,MA,25,BRISTOL,NEW BEDFORD,COUNTY,180,206,2019/12/18
518,46.4,TARRANT COUNTY JAIL - COLD SPRINGS,TX,48,TARRANT,FORT WORTH,COUNTY,726,1100,2020/03/04
519,0,ISLAND COUNTY JAIL,WA,53,ISLAND,COUPEVILLE,COUNTY,47,58,2020/02/26
522,37.6,CHEROKEE COUNTY JAIL,TX,48,CHEROKEE,RUSK,COUNTY,146,188,2020/02/13
523,2.6,PORTER COUNTY JAIL,IN,18,PORTER,VALPARAISO,COUNTY,467,449,2019/12/11
525,61.6,HARRIS COUNTY BAKERS STREET JAIL,TX,48,HARRIS,HOUSTON,COUNTY,1072,1070,2020/02/18
526,35.4,SMITH COUNTY JAIL - CENTRAL DIVISION,TX,48,SMITH,TYLER,COUNTY,285,276,2020/03/04
527,0,ALBION CORRECTIONAL FACILITY,NY,36,ORLEANS,ALBION,STATE,1083,1100,2020/02/13
528,2.4,QUEENSBORO CORRECTIONAL FACILITY,NY,36,QUEENS,LONG ISLAND CITY,STATE,217,424,2020/02/13
529,0.8,OGDENSBURG CORRECTIONAL FACILITY,NY,36,ST. LAWRENCE,OGDENSBURG,STATE,584,-999,2020/02/13
530,1.4,ULSTER CORRECTIONAL FACILITY,NY,36,ULSTER,NAPANOCH,STATE,785,882,2020/02/13
531,0,SULLIVAN CORRECTIONAL FACILITY,NY,36,SULLIVAN,FALLSBURG,STATE,439,566,2020/02/13
532,67,HARRIS COUNTY YOUTH VILLAGE,TX,48,HARRIS,SEABROOK,COUNTY,87,128,2020/02/18
534,0,BENTON COUNTY CORRECTIONS FACILITY,OR,41,BENTON,CORVALLIS,COUNTY,67,40,2020/01/24
536,3,TIPPECANOE COUNTY JAIL,IN,18,TIPPECANOE,LAFAYETTE,COUNTY,472,-999,2019/12/11
537,0.8,STEUBEN COUNTY JAIL,IN,18,STEUBEN,ANGOLA,COUNTY,82,178,2019/12/11
539,26.4,TROY CITY JAIL,AL,01,PIKE,TROY,LOCAL,2,18,2019/11/05
541,1.2,BOONE COUNTY JAIL,IN,18,BOONE,LEBANON,COUNTY,216,221,2019/12/11
542,3.4,HIGH POINT DETENTION CENTER,NC,37,GUILFORD,HIGH POINT,COUNTY,284,274,2020/02/13
545,2,MARION COUNTY INTAKE JAIL,IN,18,MARION,INDIANAPOLIS,COUNTY,191,225,2019/12/11
548,4,ADULT DIAGNOSTIC AND TREATMENT CENTER,NJ,34,MIDDLESEX,WOODBRIDGE,STATE,491,512,2020/02/04
549,68.6,COLORADO COUNTY JAIL,TX,48,COLORADO,COLUMBUS,COUNTY,82,99,2020/02/13
551,33.4,COMANCHE COUNTY JAIL,TX,48,COMANCHE,COMANCHE,COUNTY,32,145,2020/02/13
557,7.2,BAYSIDE STATE PRISON,NJ,34,CUMBERLAND,LEESBURG,STATE,1143,-999,2020/02/04
558,8.6,BAYSIDE STATE PRISON - ANCORA,NJ,34,CAMDEN,HAMMONDTON,STATE,254,250,2020/02/04
559,3.8,EAST JERSEY STATE PRISON,NJ,34,MIDDLESEX,RAHWAY,STATE,1203,1227,2020/02/04
560,5,CRAF JONES FARM,NJ,34,MERCER,TRENTON,STATE,149,-999,2020/02/04
561,6.4,GARDEN STATE YOUTH CORRECTIONAL FACILITY,NJ,34,BURLINGTON,CROSSWICKS,STATE,1417,1168,2020/02/04
562,3,EDNA MAHAN CORRECTIONAL FACILITY FOR WOMEN,NJ,34,HUNTERDON,CLINTON,STATE,646,648,2020/02/04
563,0.4,MULTNOMAH COUNTY DETENTION CENTER,OR,41,MULTNOMAH,PORTLAND,COUNTY,399,448,2020/01/24
565,21.4,TAYLOR COUNTY JAIL,TX,48,TAYLOR,ABILENE,COUNTY,630,874,2020/03/04
566,126.2,STARR COUNTY JAIL,TX,48,STARR,RIO GRANDE CITY,COUNTY,249,275,2020/03/04
569,1.6,MOUNTAINVIEW YOUTH CORRECTIONAL FACILITY,NJ,34,HUNTERDON,ANNANDALE,STATE,675,710,2020/02/04
570,5.8,NEW JERSEY STATE PRISON,NJ,34,MERCER,TRENTON,STATE,1587,1819,2020/02/04
571,4,NORTHERN STATE PRISON,NJ,34,ESSEX,NEWARK,STATE,2378,1530,2020/02/04
577,36.8,GAINESVILLE STATE SCHOOL,TX,48,COOKE,GAINESVILLE,STATE,335,350,2020/02/18
579,0.8,MADISON COUNTY YOUTH CENTER,IN,18,MADISON,ANDERSON,COUNTY,12,32,2019/12/11
582,1,DALLAM COUNTY JAIL,TX,48,DALLAM,DALHART,COUNTY,43,51,2020/02/13
586,0,SULLIVAN COUNTY JAIL,NY,36,SULLIVAN,MONTICELLO,COUNTY,135,-999,2020/02/13
587,0,CAYUGA CORRECTIONAL FACILITY,NY,36,CAYUGA,MORAVIA,STATE,926,1282,2020/02/13
592,0.2,YATES COUNTY JAIL,NY,36,YATES,PENN YAN,COUNTY,44,65,2020/02/13
595,71,DIMMIT COUNTY JAIL,TX,48,DIMMIT,CARRIZO SPRINGS,COUNTY,80,95,2020/02/13
596,64.8,GALVESTON COUNTY JAIL,TX,48,GALVESTON,GALVESTON,COUNTY,844,1187,2020/02/18
597,3,RANDOLPH COUNTY JAIL,NC,37,RANDOLPH,ASHEBORO,COUNTY,289,195,2020/02/13
598,2,MARION COUNTY JAIL,IN,18,MARION,INDIANAPOLIS,COUNTY,959,1135,2019/12/11
599,29.4,ROBESON COUNTY JAIL,NC,37,ROBESON,LUMBERTON,COUNTY,330,420,2020/02/13
602,0.6,ESSEX COUNTY CORRECTIONAL FACILITY,NY,36,ESSEX,LEWIS,COUNTY,76,-999,2020/02/13
603,0,ERIE COUNTY JUVENILE DETENTION CENTER,NY,36,ERIE,BUFFALO,COUNTY,50,64,2020/02/13
604,0.4,FULTON COUNTY CORRECTIONAL CENTER,NY,36,FULTON,JOHNSTOWN,COUNTY,98,-999,2020/02/13
605,92.6,GONZALES COUNTY JAIL,TX,48,GONZALES,GONZALES,COUNTY,62,96,2020/02/18
606,6,ATLANTIC COUNTY GERARD L GORMLEY JUSTICE FACILITY,NJ,34,ATLANTIC,MAYS LANDING,COUNTY,1000,1000,2020/02/04
607,4.2,MONROE COUNTY CORRECTIONAL CENTER,IN,18,MONROE,BLOOMINGTON,COUNTY,234,183,2019/12/11
608,10.8,GARZA COUNTY REGIONAL JUVENILE CENTER,TX,48,GARZA,POST,COUNTY,56,96,2020/02/18
612,42.6,HOOD COUNTY JAIL,TX,48,HOOD,GRANBURY,COUNTY,180,192,2020/02/20
615,0.2,SENECA COUNTY CORRECTIONAL FACILITY,NY,36,SENECA,ROMULUS,COUNTY,79,120,2020/02/13
616,44,FCI YAZOO CITY LOW CAMP,MS,28,YAZOO,YAZOO CITY,FEDERAL,179,256,2020/01/07
618,39.4,LEFLORE COUNTY JUVENILE DETENTION,MS,28,LEFLORE,GREENWOOD,COUNTY,15,30,2020/01/07
620,5,ANN KLEIN FORENSIC CENTER,NJ,34,MERCER,WEST TRENTON,STATE,193,200,2020/02/04
621,6.2,ALBERT ELIAS RESIDENTIAL COMMUNITY HOME,NJ,34,BURLINGTON,BORDENTOWN,STATE,8,25,2020/02/04
622,0,STEUBEN COUNTY JAIL,NY,36,STEUBEN,BATH,COUNTY,209,262,2020/02/13
623,1.2,SUFFOLK COUNTY JAIL - RIVERHEAD,NY,36,SUFFOLK,RIVERHEAD,COUNTY,626,769,2020/02/13
624,6.4,COSTELLO PREPARATORY ACADEMY,NJ,34,BURLINGTON,TABERNACLE,STATE,18,32,2020/02/04
625,0,BUFFALO FEDERAL DETENTION FACILITY,NY,36,GENESEE,BATAVIA,FEDERAL,519,-999,2020/02/13
628,9,SALINE COUNTY JAIL,NE,31,SALINE,WILBER,COUNTY,74,90,2020/01/31
629,0,HAMILTON COUNTY JAIL,NY,36,HAMILTON,LAKE PLEASANT,COUNTY,1,-999,2020/02/13
630,0.2,TOMPKINS COUNTY CORRECTIONAL FACILITY,NY,36,TOMPKINS,ITHACA,COUNTY,74,-999,2020/02/13
631,0.2,FIVE POINTS CORRECTIONAL FACILITY,NY,36,SENECA,ROMULUS,STATE,1259,1587,2020/02/13
632,4,MCC NEW YORK,NY,36,NEW YORK,NEW YORK,FEDERAL,767,474,2020/02/13
635,0.2,JEFFERSON COUNTY CORRECTIONAL FACILITY,NY,36,JEFFERSON,WATERTOWN,COUNTY,166,196,2020/02/13
636,2,SHAWANGUNK CORRECTIONAL FACILITY,NY,36,ULSTER,WALLKILL,STATE,541,575,2020/02/13
637,1,ALTONA CORRECTIONAL FACILITY,NY,36,CLINTON,ALTONA,STATE,739,512,2020/02/13
638,0.4,STARKE COUNTY JUSTICE CENTER,IN,18,STARKE,KNOX,COUNTY,125,-999,2019/12/11
640,2,ORANGE COUNTY JAIL,NY,36,ORANGE,GOSHEN,COUNTY,683,-999,2020/02/13
641,7.2,FCI TERRE HAUTE,IN,18,VIGO,TERRE HAUTE,FEDERAL,966,966,2019/12/11
642,96.2,JIM WELLS COUNTY JAIL,TX,48,JIM WELLS,ALICE,COUNTY,51,88,2020/02/20
644,7.2,USP TERRE HAUTE,IN,18,VIGO,TERRE HAUTE,FEDERAL,1355,1355,2019/12/11
646,0.4,GREEN HAVEN CORRECTIONAL FACILITY,NY,36,DUTCHESS,STORMVILLE,STATE,2038,2232,2020/02/13
648,1.2,INDIANA STATE PRISON ISO,IN,18,LAPORTE,MICHIGAN CITY,STATE,280,385,2019/12/11
649,0.8,WASHINGTON CORRECTIONAL FACILITY,NY,36,WASHINGTON,COMSTOCK,STATE,868,924,2020/02/13
650,1.4,INDIANA WOMEN'S PRISON,IN,18,MARION,INDIANAPOLIS,STATE,609,2300,2019/12/11
652,11.6,PLATTE COUNTY DETENTION CENTER,MO,29,PLATTE,PLATTE CITY,COUNTY,186,180,2020/01/31
653,11.6,ST. CHARLES COUNTY ADULT DETENTION FACILITY,MO,29,ST. CHARLES,ST. CHARLES,COUNTY,340,592,2020/01/31
654,0.8,GREAT MEADOW CORRECTIONAL FACILITY,NY,36,WASHINGTON,COMSTOCK,STATE,1649,-999,2020/02/13
655,0,CATTARAUGUS COUNTY JAIL,NY,36,CATTARAUGUS,LITTLE VALLEY,COUNTY,134,150,2020/02/13
656,0.8,CAYUGA COUNTY JAIL,NY,36,CAYUGA,AUBURN,COUNTY,176,214,2020/02/13
657,11.4,JACKSON COUNTY DETENTION CENTER,MO,29,JACKSON,KANSAS CITY,COUNTY,780,-999,2020/01/31
658,67.8,SW FLORIDA REGIONAL JUVENILE DETENTION CENTER,FL,12,LEE,FORT MYERS,STATE,54,60,2019/12/12
659,0.4,CLINTON CORRECTIONAL FACILITY - ANNEX,NY,36,CLINTON,DANNEMORA,STATE,839,828,2020/02/13
660,0.8,AUBURN CORRECTIONAL FACILITY,NY,36,CAYUGA,AUBURN,STATE,1601,1766,2020/02/13
661,1.6,REDWOOD COUNTY JAIL,MN,27,REDWOOD,REDWOOD FALLS,COUNTY,1,21,2020/01/02
662,0.4,GRATIOT COUNTY JAIL,MI,26,GRATIOT,ITHACA,COUNTY,71,70,2019/12/20
663,0.2,HILLSDALE COUNTY JAIL,MI,26,HILLSDALE,HILLSDALE,COUNTY,91,67,2019/12/20
664,0,CAPE VINCENT CORRECTIONAL FACILITY,NY,36,JEFFERSON,CAPE VINCENT,STATE,856,882,2020/02/13
665,2,MARION COUNTY JAIL II,IN,18,MARION,INDIANAPOLIS,COUNTY,1139,1250,2019/12/11
666,0.4,CHAIN O'LAKES CORRECTIONAL FACILITY,IN,18,NOBLE,ALBION,STATE,119,125,2019/12/11
667,2.4,EDINBURGH CORRECTIONAL FACILITY,IN,18,JOHNSON,EDINBURGH,STATE,315,344,2019/12/11
668,0.6,BARE HILL CORRECTIONAL FACILITY,NY,36,FRANKLIN,MALONE,STATE,1424,1714,2020/02/13
669,45,KAUFMAN COUNTY LAW ENFORCEMENT CENTER,TX,48,KAUFMAN,KAUFMAN,COUNTY,438,531,2020/02/21
670,42.8,FORREST COUNTY COMMUNITY WORK CENTER,MS,28,FORREST,HATTIESBURG,STATE,57,96,2020/01/07
671,0.6,ISABELLA COUNTY JAIL,MI,26,ISABELLA,MT. PLEASANT,COUNTY,233,196,2019/12/20
675,2.4,BRISTOL COUNTY SHERIFF'S OFFICE WOMEN'S CENTER,MA,25,BRISTOL,NORTH DARTMOUTH,COUNTY,81,106,2019/12/18
676,1.8,BEDFORD HILLS CORRECTIONAL FACILITY,NY,36,WESTCHESTER,BEDFORD HILLS,STATE,823,972,2020/02/13
677,0.4,CLINTON CORRECTIONAL FACILITY - MAIN,NY,36,CLINTON,DANNEMORA,STATE,2652,2852,2020/02/13
678,73.8,LIBERTY COUNTY JAIL,TX,48,LIBERTY,LIBERTY,COUNTY,199,285,2020/02/25
679,1.6,VOORHEES RESIDENTIAL COMMUNITY HOME,NJ,34,HUNTERDON,GLEN GARDNER,STATE,19,27,2020/02/04
682,0.8,HOUSTON COUNTY JAIL,MN,27,HOUSTON,CALEDONIA,COUNTY,26,30,2020/01/02
686,0,PORT OF CROW WING GIRLS GROUP HOME,MN,27,CROW WING,BRAINERD,COUNTY,12,14,2020/01/02
687,3,DOWNSTATE CORRECTIONAL FACILITY,NY,36,DUTCHESS,FISHKILL,STATE,1196,-999,2020/02/13
688,12.4,QUEEN ANNE'S COUNTY DETENTION CENTER,MD,24,QUEEN ANNE'S,CENTREVILLE,COUNTY,123,148,2019/12/16
689,1.4,EASTERN NY CORRECTIONAL FACILITY,NY,36,ULSTER,NAPANOCH,STATE,900,985,2020/02/13
690,0.2,COLLINS CORRECTIONAL FACILITY,NY,36,ERIE,COLLINS,STATE,1059,1107,2020/02/13
691,1.6,COXSACKIE CORRECTIONAL FACILITY,NY,36,GREENE,COXSACKIE,STATE,901,1006,2020/02/13
692,2.8,FISHKILL CORRECTIONAL FACILITY,NY,36,DUTCHESS,BEACON,STATE,1635,1840,2020/02/13
695,54.8,RICHLAND PARISH DETENTION CENTER-UNIT II,LA,22,RICHLAND,RAYVILLE,COUNTY,310,358,2019/12/16
697,47.2,TENSAS PARISH DETENTION CENTER,LA,22,TENSAS,WATERPROOF,COUNTY,490,600,2019/12/16
698,0.6,FRANKLIN CORRECTIONAL FACILITY,NY,36,FRANKLIN,MALONE,STATE,1453,1730,2020/02/13
700,0,GOUVERNEUR CORRECTIONAL FACILITY,NY,36,ST. LAWRENCE,GOUVERNEUR,STATE,976,1082,2020/02/13
701,46.6,LT. SHERMAN WALKER CORRECTIONAL FACILITY,LA,22,ST. JOHN THE BAPTIST,LAPLACE,COUNTY,195,332,2019/12/16
702,1.6,GREENE CORRECTIONAL FACILITY,NY,36,GREENE,COXSACKIE,STATE,1648,1755,2020/02/13
709,0.4,YAKIMA CITY JAIL,WA,53,YAKIMA,YAKIMA,LOCAL,31,70,2020/02/26
710,12.6,WEBSTER COUNTY JAIL,KY,21,WEBSTER,DIXON,COUNTY,210,194,2019/12/11
714,12.8,WOODSON COUNTY JAIL,KS,20,WOODSON,YATES CENTER,COUNTY,4,-999,2019/12/11
715,0.6,SOUTH BEND COMMUNITY RE ENTRY CENTER,IN,18,ST. JOSEPH,SOUTH BEND,STATE,150,172,2019/12/11
716,1.6,CORRECTIONAL INDUSTRIAL FACILITY,IN,18,MADISON,PENDLETON,STATE,1420,1449,2019/12/11
717,13.6,BRANCHVILLE CORRECTIONAL FACILITY,IN,18,PERRY,BRANCHVILLE,STATE,1460,1485,2019/12/11
722,0.8,MID-STATE CORRECTIONAL FACILITY,NY,36,ONEIDA,MARCY,STATE,1584,1716,2020/02/13
723,1.8,COLUMBIA COUNTY JAIL,NY,36,COLUMBIA,HUDSON,COUNTY,104,135,2020/02/13
724,0.8,MOHAWK CORRECTIONAL FACILITY,NY,36,ONEIDA,ROME,STATE,1389,1423,2020/02/13
725,11.2,WARRICK COUNTY SECURITY CENTER,IN,18,WARRICK,BOONVILLE,COUNTY,95,124,2019/12/11
726,58.2,ORANGE COUNTY CORRECTIONAL FACILITY,TX,48,ORANGE,ORANGE,COUNTY,201,350,2020/02/27
727,41.6,TITUS COUNTY JAIL / SHERIFF,TX,48,TITUS,MOUNT PLEASANT,COUNTY,140,182,2020/03/04
728,8,WABASH VALLEY CORRECTIONAL FACILITY,IN,18,SULLIVAN,CARLISLE,STATE,2000,2000,2019/12/11
729,1.6,PUTNAMVILLE CORRECTIONAL FACILITY,IN,18,PUTNAM,GREENCASTLE,STATE,1950,2510,2019/12/11
730,13.6,ILLINOIS YOUTH CENTER PERE MARQUETTE,IL,17,JERSEY,GRAFTON,STATE,36,40,2019/11/18
733,45,UPSHUR COUNTY JAIL,TX,48,UPSHUR,GILMER,COUNTY,157,226,2020/03/04
734,19.8,TOM GREEN COUNTY JAIL,TX,48,TOM GREEN,SAN ANGELO,COUNTY,427,449,2020/03/04
739,2.4,WESTVILLE CORRECTIONAL FACILITY,IN,18,LAPORTE,WESTVILLE,STATE,3200,3200,2019/12/11
740,1.2,CRAINE HOUSE,IN,18,MARION,INDIANAPOLIS,STATE,15,40,2019/12/11
741,4,MIAMI CORRECTIONAL FACILITY,IN,18,MIAMI,BUNKER HILL,STATE,3150,3150,2019/12/11
742,2,CAMP SUMMIT BOOT CAMP,IN,18,LAPORTE,LA PORTE,STATE,40,94,2019/12/11
743,1.4,MADISON JUVENILE CORRECTIONAL FACILITY,IN,18,JEFFERSON,MADISON,STATE,44,167,2019/12/11
744,0.6,OTISVILLE CORRECTIONAL FACILITY,NY,36,ORANGE,OTISVILLE,STATE,581,603,2020/02/13
745,41.2,USP YAZOO CITY,MS,28,YAZOO,YAZOO CITY,FEDERAL,562,256,2020/01/07
746,3,WHEELER STATE JAIL,TX,48,HALE,PLAINVIEW,STATE,529,576,2020/03/04
749,2,WALLKILL CORRECTIONAL FACILITY,NY,36,ULSTER,WALLKILL,STATE,550,608,2020/02/13
750,85.2,VICTORIA REGIONAL JUVENILE JUSTICE FACILITY,TX,48,VICTORIA,VICTORIA,COUNTY,44,72,2020/03/04
751,107.6,WILLACY COUNTY JAIL,TX,48,WILLACY,RAYMONDVILLE,COUNTY,49,96,2020/03/04
752,10.8,WINKLER COUNTY JAIL,TX,48,WINKLER,KERMIT,COUNTY,85,101,2020/03/04
753,39.4,LEFLORE COUNTY RESTITUTION CENTER,MS,28,LEFLORE,GREENWOOD,STATE,5,6,2020/01/07
756,1.2,HIGHLAND RESIDENTIAL CENTER,NY,36,ULSTER,HIGHLAND,STATE,39,50,2020/02/13
758,8.2,BROWN COUNTY JAIL,KS,20,BROWN,HIAWATHA,COUNTY,24,50,2019/12/11
759,11,WILKES COUNTY JAIL / SHERIFF,GA,13,WILKES,WASHINGTON,COUNTY,1,-999,2019/11/05
763,2,FRANKLIN COUNTY JAIL / SHERIFF,WA,53,FRANKLIN,PASCO,COUNTY,200,334,2020/02/26
767,0,INDUSTRY RESIDENTIAL CENTER,NY,36,MONROE,RUSH,STATE,42,50,2020/02/13
768,34,WISE COUNTY JAIL,TX,48,WISE,DECATUR,COUNTY,177,338,2020/03/04
769,0.2,TABERG RESIDENTIAL CENTER FOR GIRLS,NY,36,ONEIDA,TABERG,STATE,12,24,2020/02/13
770,0,JEFFERSON COUNTY JAIL,WA,53,JEFFERSON,PORT HADLOCK,COUNTY,58,57,2020/02/26
772,26,MADISON COUNTY CRIMINAL JUSTICE COMPLEX,TN,47,MADISON,JACKSON,COUNTY,340,304,2019/12/06
774,10.4,SOUTHWEST INDIANA REGIONAL YOUTH VILLAGE,IN,18,KNOX,VINCENNES,STATE,15,80,2019/12/11
777,0.6,ALLEN COUNTY WORK RELEASE CENTER,IN,18,ALLEN,FORT WAYNE,COUNTY,83,104,2019/12/11
778,0,DELAWARE COUNTY CORRECTIONAL FACILITY,NY,36,DELAWARE,DELHI,COUNTY,87,121,2020/02/13
779,0,KING COUNTY COMMUNITY CORRECTIONS,WA,53,KING,SEATTLE,COUNTY,55,-999,2020/02/26
780,0,OLYMPIA CITY JAIL,WA,53,THURSTON,OLYMPIA,LOCAL,37,-999,2020/02/26
781,8.8,ABBEVILLE COUNTY DETENTION CENTER,SC,45,ABBEVILLE,ABBEVILLE,COUNTY,210,105,2020/02/07
784,37.6,EAST MISSISSIPPI CORRECTIONAL FACILITY,MS,28,LAUDERDALE,MERIDIAN,STATE,1266,1500,2020/01/07
785,0,MASON COUNTY DETENTION CENTER,WA,53,MASON,SHELTON,COUNTY,112,194,2020/02/26
787,0,AROOSTOOK COUNTY JAIL,ME,23,AROOSTOOK,HOULTON,COUNTY,90,72,2019/12/16
788,0.2,OKANOGAN COUNTY CORRECTIONS CENTER,WA,53,OKANOGAN,OKANOGAN,COUNTY,194,183,2020/02/26
791,2.8,GREENVILLE COUNTY DETENTION CENTER,SC,45,GREENVILLE,GREENVILLE,COUNTY,1500,1277,2020/02/07
793,1.4,BROWN COUNTY JAIL,OH,39,BROWN,GEORGETOWN,COUNTY,65,-999,2020/02/20
794,0,SKAMANIA COUNTY JAIL,WA,53,SKAMANIA,STEVENSON,COUNTY,30,64,2020/02/26
798,0.8,ALLEN COUNTY JUVENILE CENTER,IN,18,ALLEN,FORT WAYNE,COUNTY,60,140,2019/12/11
799,3.8,BARTHOLOMEW COUNTY JUVENILE DETENTION FACILITY,IN,18,BARTHOLOMEW,COLUMBUS,COUNTY,5,38,2019/12/11
